question,n_sessions,share_sessions,median_position,position_iqr
great situation that sounds like a great situation ellie dec what are you most proud of in your life,1,0.005291005291005291,0.9423076923076923,0.0
thats great that's great situation handled tell me about a situation that you wish you had handled differently,1,0.005291005291005291,0.45,0.0
thats great that's great ellie dec tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.7166666666666667,0.0
uh huh uh huh kids elaborate tell me about your kids,1,0.005291005291005291,0.8666666666666667,0.0
yeah downer yeah give example can you give me an example of that,1,0.005291005291005291,0.9333333333333333,0.0
hmm downer hmm parent differences what are some ways that you're different as a parent than your parents,1,0.005291005291005291,0.95,0.0
mhm mhm thats good that's good shyoutgoing do you consider yourself more shy or outgoing,1,0.005291005291005291,0.4057971014492754,0.0
understand i understand give example can you give me an example of that,1,0.005291005291005291,0.42028985507246375,0.0
yeah downer yeah isee downer i see,1,0.005291005291005291,0.4492753623188406,0.0
wild laughter laughter feelbadly tell me about a time when someone made you feel really badly about yourself,1,0.005291005291005291,0.8695652173913043,0.0
i'm sorry to hear that could you have done anything to avoid it,1,0.005291005291005291,0.7758620689655172,0.0
cool how do you know them,1,0.005291005291005291,0.6551724137931034,0.0
see mean i see what you mean situation handled tell me about a situation that you wish you had handled differently,1,0.005291005291005291,0.37254901960784315,0.0
cool what do you do when you're annoyed,1,0.005291005291005291,0.4098360655737705,0.0
ellie dec wow ellie dec wow been hard that sounds really hard,1,0.005291005291005291,0.5294117647058824,0.0
mhm mhm okay confirm okay feel lately how have you been feeling lately,1,0.005291005291005291,0.5882352941176471,0.0
awesome do you travel a lot,1,0.005291005291005291,0.19298245614035087,0.0
right right regret is there anything you regret,1,0.005291005291005291,0.7843137254901961,0.0
yeah i see what you mean what are some things you like to do for fun,1,0.005291005291005291,0.4482758620689655,0.0
yeah downer yeah bouts symptoms when was the last time that happened,1,0.005291005291005291,0.9019607843137255,0.0
isee downer i see bf describe how would your best friend describe you,1,0.005291005291005291,0.9411764705882353,0.0
mm mm dream job what's your dream job,1,0.005291005291005291,0.3958333333333333,0.0
hmm downer hmm been hard that sounds really hard,1,0.005291005291005291,0.5208333333333334,0.0
good hear that's so good to hear feelguilty what's something you feel guilty about,1,0.005291005291005291,0.5833333333333334,0.0
uh huh how did you feel in that moment,1,0.005291005291005291,0.3103448275862069,0.0
hmm downer hmm see mean i see what you mean,1,0.005291005291005291,0.1774193548387097,0.0
been hard that sounds really hard describe felt how did you feel in that moment,1,0.005291005291005291,0.43548387096774194,0.0
good hear that's so good to hear situation handled tell me about a situation that you wish you had handled differently,1,0.005291005291005291,0.28846153846153844,0.0
wild laughter laughter memorableb what's one of your most memorable experiences,1,0.005291005291005291,0.15384615384615385,0.0
mhm mhm feelguilty what's something you feel guilty about,1,0.005291005291005291,0.5806451612903226,0.0
okay confirm okay yeah yeah advice back what advice would you give to yourself ten or twenty years ago,1,0.005291005291005291,0.9615384615384616,0.0
okay confirm okay therapy going do you still go to therapy now,1,0.005291005291005291,0.8163265306122449,0.0
good hear that's so good to hear regret is there anything you regret,1,0.005291005291005291,0.8775510204081632,0.0
hmm what are some things you like to do for fun,1,0.005291005291005291,0.3150684931506849,0.0
sorry hear i'm sorry to hear that good job it can be tough to find a good job these days where live where do you live,1,0.005291005291005291,0.06666666666666667,0.0
understand i understand where originally where are you from originally,1,0.005291005291005291,0.1111111111111111,0.0
oh why,1,0.005291005291005291,0.3013698630136986,0.0
hmm downer hmm situation handled tell me about a situation that you wish you had handled differently,1,0.005291005291005291,0.5555555555555556,0.0
sorry hear i'm sorry to hear that hard decision how did you decide to do that,1,0.005291005291005291,0.6,0.0
mm what do you do when you're annoyed,1,0.005291005291005291,0.273972602739726,0.0
oh no oh no easy sleep how easy is it for you to get a good night's sleep,1,0.005291005291005291,0.6444444444444445,0.0
great situation that sounds like a great situation ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.8888888888888888,0.0
that's great do you consider yourself an introvert,1,0.005291005291005291,0.2191780821917808,0.0
downer okay ptsd diagnosed have you ever been diagnosed with p t s d,1,0.005291005291005291,0.6865671641791045,0.0
ellie dec that's great ellie dec that's great influence positive who's someone that's been a positive influence in your life,1,0.005291005291005291,0.5333333333333333,0.0
that's good what'd you study at school,1,0.005291005291005291,0.1643835616438356,0.0
nice nice relax fishtank sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,1,0.005291005291005291,0.2711864406779661,0.0
cool cool still working on x are you still working in that,1,0.005291005291005291,0.4745762711864407,0.0
mm mm landed trouble has that gotten you in trouble,1,0.005291005291005291,0.8135593220338984,0.0
awb aw,1,0.005291005291005291,0.8983050847457628,0.0
wow how often do you go back to your home town,1,0.005291005291005291,0.0958904109589041,0.0
thats good that's good wild laughter laughter study what did you study at school,1,0.005291005291005291,0.07936507936507936,0.0
yeah yeah feelguilty what's something you feel guilty about,1,0.005291005291005291,0.31746031746031744,0.0
makes sense that makes sense happy didthat are you happy you did that,1,0.005291005291005291,0.4603174603174603,0.0
awesome awesome ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.746031746031746,0.0
nice thanks it was great chatting with you,1,0.005291005291005291,0.9655172413793104,0.0
see mean i see what you mean like about la what are some things you really like about l a,1,0.005291005291005291,0.14102564102564102,0.0
that makes sense what are you most proud of in your life,1,0.005291005291005291,0.9310344827586207,0.0
okay confirm okay okay confirm okay hard decisionb tell me about the hardest decision you've ever had to make,1,0.005291005291005291,0.5384615384615384,0.0
wild laughter laughter makes sense that makes sense,1,0.005291005291005291,0.7307692307692307,0.0
sorry hear i'm sorry to hear that influence positive who's someone that's been a positive influence in your life,1,0.005291005291005291,0.5483870967741935,0.0
aw aw ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.9193548387096774,0.0
mhm mhm adapted la how easy was it for you to get used to living in l a,1,0.005291005291005291,0.1951219512195122,0.0
thats great that's great difficult how hard is that,1,0.005291005291005291,0.4222222222222222,0.0
what are some things you like to do for fun who's someone that's been a positive influence in your life,1,0.005291005291005291,0.2647058823529412,0.0
great situation that sounds like a great situation regret is there anything you regret,1,0.005291005291005291,0.8823529411764706,0.0
i see what you mean there are always tradeoffs in life aren't there,1,0.005291005291005291,0.23529411764705882,0.0
ellie dec that's good ellie dec that's good shyoutgoing do you consider yourself more shy or outgoing,1,0.005291005291005291,0.19444444444444445,0.0
uh huh uh huh hard decisionb tell me about the hardest decision you've ever had to make,1,0.005291005291005291,0.3888888888888889,0.0
downer okay influence positive who's someone that's been a positive influence in your life,1,0.005291005291005291,0.4166666666666667,0.0
hmm hmm feel lately how have you been feeling lately,1,0.005291005291005291,0.5,0.0
makes sense that makes sense bf describe how would your best friend describe you,1,0.005291005291005291,0.7777777777777778,0.0
makes sense that makes sense memorableb what's one of your most memorable experiences,1,0.005291005291005291,0.23809523809523808,0.0
wild laughter laughter awesome awesome study what did you study at school,1,0.005291005291005291,0.2857142857142857,0.0
uh huh uh huh easy parent do you find it easy to be a parent,1,0.005291005291005291,0.47619047619047616,0.0
thats good that's good parent hardest what's the hardest thing about being a parent,1,0.005291005291005291,0.5,0.0
yeah yeah thats great that's great,1,0.005291005291005291,0.09523809523809523,0.0
isee downer i see study what did you study at school,1,0.005291005291005291,0.42857142857142855,0.0
uh huh uh huh okay confirm okay control temper how are you at controlling your temper,1,0.005291005291005291,0.3333333333333333,0.0
nice what are some things that make you really mad,1,0.005291005291005291,0.19117647058823528,0.0
mm that makes sense what's one of your most memorable experiences,1,0.005291005291005291,0.4426229508196721,0.0
isee downer i see symptoms cope how do you cope with them,1,0.005291005291005291,0.6851851851851852,0.0
nice nice happy didthat are you happy you did that,1,0.005291005291005291,0.9074074074074074,0.0
sorry hear i'm sorry to hear that memory erase tell me about an event or something that you wish you could erase from your memory,1,0.005291005291005291,0.31645569620253167,0.0
sounds interesting that sounds interesting how close how close are you to them,1,0.005291005291005291,0.3670886075949367,0.0
