session	slug	answer_words
472	Ellie17Dec2012_10	33
472	nice	0
472	Ellie17Dec2012_08	19
472	good_hear	0
472	asked_everything	0
472	appreciate_open	0
472	bye	1
473	IntroV4Confirmation	1
473	okay_confirm	0
473	how_doingV	1
473	thats_good	0
473	where_originally	2
473	really	0
473	when_LA	3
473	often_backB	4
473	thats_good	0
473	compares_LA	7
473	why_LA	4
473	see_mean	0
473	adapted_LA	4
473	like_about_LA	14
473	mhm	0
473	dont_like_LA	4
473	give_example	9
473	understand	0
473	travel_shoes	1
473	why2	5
473	okay_confirm	0
473	study	1
473	sounds_interesting	0
473	hard_decision	11
473	still_working_on_X	3
473	dream_job	5
473	difficult	3
473	shyoutgoing	1
473	why2	9
473	wild_laughter3	0
473	relax_fishtank	5
473	control_temper	2
473	last_argument	11
473	wow	0
473	feelguilty	7
473	okay_confirm	0
473	situation_handled	12
473	hmm_downer	0
473	hard_decisionB	4
473	tell_about_that	19
473	happy_didthat	1
473	family_relationship	22
473	thats_great	0
473	influence_positive	2
473	tell_about_that	12
473	aw	0
473	memory_erase	15
473	okay_confirm	0
473	living_situation	3
473	roommates	1
473	okay_confirm	0
473	easy_sleep	3
473	sleep_affects	5
473	wild_laughter3	0
473	feel_lately	1
473	behavior_changes	1
473	ptsd_diagnosed	1
473	depression_diagnosed	1
473	happy_lasttime	10
473	thats_good	0
473	bouts_symptoms	1
473	okay_confirm	0
473	BF_describe	1
473	why2	4
473	wild_laughter3	0
473	self_change	7
473	feelbadly	13
473	regret	1
473	advice_back	9
473	mhm	0
473	memorableB	4
473	give_example	20
473	good_hear	0
473	Ellie17Dec2012_10	10
473	awesome	0
473	mad_makeyou	7
473	see_mean	0
473	Ellie17Dec2012_09	7
473	Ellie17Dec2012_08	2
473	okay_confirm	0
473	Ellie17Dec2012_07	17
473	thats_good	0
473	asked_everything	0
473	appreciate_open	0
473	bye	0
474	okay_cheery	0
474	IntroV4Confirmation	1
474	okay_confirm	0
474	how_doingV	5
474	great_thanks	0
474	where_originally	12
474	really	2
474	when_LA	8
474	often_backB	14
474	mhm	1
474	compares_LA	30
474	why_LA	2
474	happy_didthat	7
474	thats_good	0
474	adapted_LA	32
474	like_about_LA	39
474	yeah3	0
474	dont_like_LA	7
474	see_mean	11
474	okay_confirm	0
474	yeah3	0
474	travel_shoes	6
474	travel_changed	12
474	travel_trips	59
474	nice	0
474	study	3
474	hard_decision	20
474	still_working_on_X	3
474	dream_job	19
474	cool3	0
474	difficult	2
474	why2	13
474	makes_sense	0
474	shyoutgoing	4
474	why2	10
474	okay_confirm	0
474	relax_fishtank	11
474	okay_confirm	0
474	control_temper	2
474	thats_good	0
474	last_argument	56
474	describe_felt	40
474	yeah_downer	0
474	that_sucks	1
474	situation_handled	235
474	yeah_downer	0
474	hard_decisionB	94
474	okay_confirm	1
474	memory_erase	112
474	yeah_downer	1
474	family_relationship	43
474	good_hear	0
474	influence_positive	37
474	uh_huh	0
474	easy_sleep	7
474	tell_about_that	129
474	sleep_affects	31
474	mm	0
474	feel_lately	54
474	okay_confirm	0
474	behavior_changes	19
474	okay_confirm	0
474	ptsd_diagnosed	1
474	depression_diagnosed	2
474	happy_lasttime	15
474	thats_great	0
474	BF_describe	8
474	uh_huh	4
474	self_change	57
474	okay_confirm	1
474	feelbadly	249
474	sorry_hear	2
474	regret	1
474	mhm	3
474	advice_back	71
474	yeah_downer	0
474	Ellie17Dec2012_10	41
474	awesome	1
474	Ellie17Dec2012_08	64
474	thats_great	0
474	asked_everything	0
474	appreciate_open	2
474	bye	3
475	IntroV4Confirmation	1
475	okay_confirm	0
475	how_doingV	3
475	thats_good	0
475	where_originally	6
475	really	0
475	like_about_LA	2
475	dont_like_LA	2
475	see_mean	0
475	travel_shoes	7
475	travel_changed	6
475	travel_trips	34
475	nice	0
475	memorableB	9
475	tell_about_that	21
475	wow	0
475	thats_great	0
475	study	6
475	sounds_interesting	0
475	hard_decision	36
475	mhm	0
475	still_working_on_X	6
475	dream_job	20
475	awesome	1
475	shyoutgoing	27
475	understand	0
475	relax_fishtank	47
475	mhm	0
475	control_temper	12
475	thats_good	0
475	last_argument	26
475	okay_confirm	0
475	situation_handled	4
475	feelguilty	15
475	okay_confirm	0
475	memory_erase	10
475	okay_confirm	0
475	family_relationship	18
475	thats_good	0
475	influence_positive	25
475	mm	0
475	easy_sleep	20
475	why2	48
475	wow	0
475	feel_lately	4
475	behavior_changes	34
475	tell_about_that	69
475	see_mean	0
475	happy_lasttime	8
475	ptsd_diagnosed	1
475	depression_diagnosed	2
475	Ellie17Dec2012_10	24
475	cool3	0
475	BF_describe	11
475	self_change	11
475	feelbadly	3
475	okay_confirm	0
475	regret	24
475	mm	0
475	advice_back	33
475	yeah3	0
475	Ellie17Dec2012_08	67
475	asked_everything	0
475	appreciate_open	0
475	bye	0
476	IntroV4Confirmation	3
476	okay_confirm	0
476	how_doingV	11
476	wild_laughter3	0
476	where_originally	5
476	really	1
476	like_about_LA	10
476	like_what	20
476	mhm	0
476	dont_like_LA	11
476	see_mean	0
476	travel_shoes	7
476	why2	6
476	understand	0
476	travel_changed	11
476	travel_trips	9
476	nice	0
476	memorableB	20
476	thats_great	0
476	study	6
476	sounds_interesting	0
476	hard_decision	9
476	still_working_on_X	1
476	dream_job	5
476	difficult	4
476	why2	7
476	that_sucks	2
476	shyoutgoing	5
476	relax_fishtank	19
476	thats_good	0
476	control_temper	10
476	mhm	0
476	last_argument	12
476	okay_confirm	0
476	situation_handled	12
476	okay_confirm	0
476	hard_decisionB	19
476	hmmB	0
476	feelguilty	22
476	okay_confirm	0
476	family_relationship	21
476	understand	0
476	tell_about_that	38
476	yeah3	0
476	influence_positive	27
476	okay_confirm	0
476	easy_sleep	4
476	thats_good	1
476	sleep_affects	16
476	uh_huh	0
476	feel_lately	10
476	behavior_changes	4
476	ptsd_diagnosed	1
476	depression_diagnosed	2
476	happy_lasttime	22
476	awesome	1
476	BF_describe	8
476	self_change	9
476	tell_about_that	24
476	why2	23
476	isee_downer	0
476	feelbadly	51
476	im_sorry	2
476	regret	3
476	mhm	10
476	change_directions	27
476	okay_confirm	0
476	Ellie17Dec2012_07	12
476	uh_huh	0
476	Ellie17Dec2012_10	23
476	nice	1
476	Ellie17Dec2012_08	25
476	asked_everything	2
476	appreciate_open	5
476	bye	1
477	IntroV4Confirmation	2
477	okay_confirm	0
477	how_doingV	7
477	thats_good	0
477	great_thanks	0
477	where_originally	5
477	really	1
477	when_LA	34
477	often_backB	26
477	compares_LA	29
477	mhm	0
477	why_LA	44
477	happy_didthat	12
477	good_hear	0
477	adapted_LA	24
477	living_situation	61
477	awesome	0
477	study	21
477	hard_decision	49
477	still_working_on_X	24
477	mhm	12
477	dream_job	57
477	difficult	79
477	yeah_downer	0
477	shyoutgoing	11
477	why2	103
477	okay_confirm	0
477	control_temper	23
477	landed_trouble	16
477	last_argument	38
477	mm	0
477	okay_confirm	0
477	relax_fishtank	48
477	mhm	3
477	thats_good	0
477	situation_handled	39
477	back_later	3
477	memory_erase	171
477	mhm	0
477	trigger	14
477	okay_confirm	0
477	feelguilty	160
477	understand	0
477	family_relationship	176
477	okay_confirm	0
477	influence_positive	225
477	good_hear	0
477	easy_sleep	121
477	uh_huh	0
477	sleep_affects	151
477	okay_confirm	0
477	feel_lately	60
477	behavior_changes	120
477	im_sorry	4
477	ptsd_diagnosed	1
477	depression_diagnosed	1
477	happy_lasttime	62
477	BF_describe	48
477	okay_confirm	0
477	self_change	86
477	okay_confirm	0
477	feelbadly	137
477	yeah2	131
477	yeah_downer	0
477	isee_downer	0
477	advice_back	155
477	hmmB	0
477	Ellie17Dec2012_08	61
477	okay_confirm	0
477	Ellie17Dec2012_10	89
477	nice	0
477	asked_everything	0
477	appreciate_open	3
477	bye	1
478	IntroV4Confirmation	1
478	okay_confirm	0
478	how_doingV	3
478	thats_good	0
478	where_originally	3
478	when_LA	2
478	often_backB	2
478	why2	5
478	compares_LA	32
478	travel_shoes	6
478	travel_changed	2
478	travel_changed	28
478	nice	0
478	study	5
478	sounds_interesting	0
478	hard_decision	38
478	awesome	1
478	happy_didthat	1
478	still_working_on_X	1
478	dream_job	23
478	difficult	6
478	tell_about_that	5
478	mm	52
478	okay_confirm	0
478	shyoutgoing	23
478	thats_good	0
478	relax_fishtank	27
478	okay_confirm	0
478	control_temper	1
478	last_argument	4
478	okay_confirm	0
478	situation_handled	8
478	feelguilty	41
478	see_mean	0
478	hard_decisionB	67
478	yeah_downer	0
478	family_relationship	15
478	okay_confirm	0
478	influence_positive	39
478	how_know	8
478	cool3	0
478	memory_erase	8
478	okay_confirm	0
478	okay_confirm	0
478	easy_sleep	9
478	sleep_affects	11
478	feel_lately	2
478	thats_good	0
478	behavior_changes	23
478	trigger	31
478	tell_about_that	8
478	okay_confirm	0
478	depression_diagnosed	7
478	when_diagnosed	4
478	why_seek_help	35
478	therapy_going	5
478	therapy_changes	56
478	mhm	0
478	disturbing_thoughts	11
478	im_sorry	0
478	symptoms_cope	42
478	uh_huh	0
478	happy_lasttime	24
478	thats_great	1
478	BF_describe	21
478	mhm	0
478	self_change	72
478	okay_confirm	0
478	feelbadly	53
478	okay_confirm	0
478	understand	0
478	Ellie17Dec2012_10	61
478	nice	0
478	ideal_weekendC	42
478	thats_good	0
478	advice_back	148
478	yeah_downer	0
478	Ellie17Dec2012_08	125
478	great_situation	1
478	asked_everything	1
478	appreciate_open	3
478	bye	0
479	IntroV4Confirmation	1
479	okay_confirm	0
479	how_doingV	1
479	thats_good	0
479	where_originally	1
479	really	0
479	like_about_LA	7
479	okay_confirm	0
479	dont_like_LA	2
479	like_what	9
479	yeah_downer	1
479	see_mean	0
479	travel_shoes	2
479	why2	5
479	travel_changed	12
479	mhm	0
479	travel_trips	11
479	cool3	0
479	memorableB	9
479	tell_about_that	31
479	uh_huh	0
479	study	2
479	hard_decision	19
479	happy_didthat	4
479	why2	11
479	okay_confirm	0
479	dream_job	11
479	sounds_interesting	0
479	change_directions	13
479	understand	0
479	shyoutgoing	5
479	okay_confirm	0
479	relax_fishtank	4
479	mhm	0
479	control_temper	30
479	yeah_downer	0
479	last_argument	16
479	how_know	8
479	describe_felt	1
479	mhm	2
479	okay_confirm	0
479	situation_handled	13
479	like_what	21
479	makes_sense	0
479	hard_decisionB	8
479	hard_decision	29
479	living_situation	4
479	thats_good	0
479	family_relationship	4
479	family_roleB	2
479	good_hear	0
479	memory_erase	5
479	okay_confirm	0
479	feelguilty	6
479	tell_about_that	47
479	yeah_downer	0
479	been_hard	1
479	good_job	0
479	influence_positive	3
479	okay_confirm	0
479	easy_sleep	21
479	mhm	0
479	sleep_affects	18
479	yeah3	0
479	feel_lately	4
479	mhm	5
479	why2	6
479	nice	0
479	behavior_changes	1
479	ptsd_diagnosed	2
479	depression_diagnosed	1
479	happy_lasttime	6
479	more	16
479	cool3	0
479	BF_describe	9
479	uh_huh	3
479	self_change	4
479	feelbadly	8
479	okay_confirm	0
479	Ellie17Dec2012_07	52
479	thats_good	0
479	ideal_weekendC	16
479	okay_confirm	0
479	Ellie17Dec2012_10	4
479	awesome	0
479	regret	6
479	isee_downer	0
479	advice_back	22
479	give_example	54
479	yeah_downer	0
479	Ellie17Dec2012_09	16
479	mhm	0
479	Ellie17Dec2012_08	7
479	thats_good	1
479	asked_everything	0
479	appreciate_open	0
479	bye	0
481	IntroV4Confirmation	3
481	okay_confirm	0
481	how_doingV	4
481	thats_good	0
481	where_originally	2
481	really	3
481	like_about_LA	38
481	cool3	0
481	dont_like_LA	21
481	yeah3	22
481	see_mean	3
481	yeah3	0
481	travel_shoes	18
481	travel_changed	36
481	travel_trips	75
481	nice	1
481	memorableB	28
481	awesome	12
481	okay_confirm	0
481	study	29
481	still_working_on_X	33
481	tell_about_that	37
481	wild_laughter3	18
481	okay_confirm	0
481	dream_job	9
481	mhm	0
481	shyoutgoing	2
481	why2	44
481	makes_sense	0
481	relax_fishtank	7
481	difficult	80
481	thats_good	3
481	control_temper	64
481	hmm_downer	24
481	okay_confirm	0
481	last_argument	80
481	describe_felt	47
481	yeah_downer	14
481	understand	35
481	thats_great	2
481	situation_handled	26
481	feelguilty	43
481	yeah_downer	0
481	change_directions	9
481	isee_downer	60
481	okay_confirm	0
481	hard_decisionB	133
481	thats_good	7
481	memory_erase	61
481	downer	0
481	family_relationship	64
481	mm	38
481	yeah_downer	4
481	symptoms_cope	61
481	uh_huh	0
481	yeah3	0
481	easy_sleep	1
481	why2	30
481	sleep_affects	56
481	that_sucks	54
481	like_what	123
481	yeah_downer	0
481	feel_lately	94
481	hmm_downer	0
481	ptsd_diagnosed	1
481	depression_diagnosed	1
481	when_diagnosed	26
481	why2	39
481	understand	0
481	why_seek_help	29
481	therapy_useful	3
481	therapy_changes	23
481	tell_about_that	13
481	wild_laughter3	46
481	okay_confirm	0
481	happy_lasttime	29
481	aw	1
481	BF_describe	27
481	self_change	28
481	okay_confirm	0
481	advice_back	26
481	mhm	0
481	Ellie17Dec2012_08	2
481	asked_everything	0
481	appreciate_open	6
481	bye	0
482	IntroV4Confirmation	1
482	okay_confirm	0
482	how_doingV	3
482	thats_good	0
482	where_originally	21
482	really	0
482	very_young	3
482	often_backB	6
482	why2	14
482	okay_confirm	0
482	like_about_LA	6
482	mhm	19
482	yeah3	0
482	dont_like_LA	22
482	see_mean	0
482	travel_shoes	4
482	travel_changed	26
482	travel_trips	14
482	nice	0
482	memorableB	47
482	yeah3	41
482	mhm	0
482	shyoutgoing	7
482	why2	5
482	study	15
482	cool3	0
482	hard_decision	48
482	happy_didthat	27
482	dream_job	48
482	change_directions	42
482	thats_great	0
482	family_relationship	46
482	family_roleB	78
482	isee_downer	0
482	influence_positive	19
482	tell_about_that	43
482	okay_confirm	0
482	control_temper	114
482	right2	59
482	last_argument	153
482	yeah2	37
482	describe_felt	10
482	yeah3	49
482	mm	18
482	downer	0
482	hard_decisionB	229
482	yeah_downer	0
482	memory_erase	14
482	mhm	65
482	okay_confirm	0
482	easy_sleep	27
482	yeah3	64
482	understand	0
482	easy_sleep	4
482	sleep_affects	12
482	feel_lately	7
482	thats_good	0
482	behavior_changes	3
482	okay_confirm	0
482	ptsd_diagnosed	1
482	depression_diagnosed	1
482	happy_lasttime	77
482	good_hear	0
482	BF_describe	69
482	mhm	0
482	self_change	74
482	uh_huh	3
482	advice_back	80
482	okay_confirm	15
482	Ellie17Dec2012_08	71
482	asked_everything	0
482	appreciate_open	2
482	bye	1
483	IntroV4Confirmation	1
483	okay_confirm	0
483	how_doingV	4
483	where_originally	3
483	really	0
483	when_LA	4
483	often_backB	10
483	why2	4
483	okay_confirm	0
483	why_LA	18
483	Ellie17Dec2012_06	0
483	adapted_LA	2
483	tell_about_that	22
483	mhm	0
483	like_about_LA	26
483	dont_like_LA	4
483	wild_laughter3	0
483	see_mean	0
483	travel_shoes	9
483	why2	6
483	understand	0
483	travel_changed	8
483	travel_trips	38
483	memorableB	5
483	mind	180
483	wild_laughter3	12
483	oh_my_gosh	5
483	okay_confirm	0
483	study	12
483	sounds_interesting	0
483	hard_decision	34
483	yeah3	1
483	dream_job	14
483	okay_confirm	0
483	shyoutgoing	5
483	why2	25
483	mhm	35
483	see_mean	1
483	relax_fishtank	35
483	uh_huh	5
483	control_temper	3
483	landed_trouble	1
483	tell_about_that	47
483	last_argument	5
483	mind	28
483	uh_huh	5
483	describe_felt	40
483	okay_confirm	0
483	situation_handled	92
483	hmm_downer	93
483	yeah_downer	0
483	hard_decisionB	80
483	mm	29
483	change_directions	163
483	okay_confirm	0
483	memory_erase	213
483	yeah_downer	0
483	ptsd_diagnosed	1
483	depression_diagnosed	1
483	when_diagnosed	58
483	mhm	24
483	why_seek_help	74
483	therapy_going	4
483	stop_going	33
483	therapy_useful	38
483	right2	0
483	therapist_affect	44
483	yeah_downer	0
483	happy_lasttime	17
483	good_hear	0
483	self_change	162
483	yeah3	22
483	see_mean	13
483	okay_confirm	0
483	BF_describe	14
483	wild_laughter3	127
483	yeah3	8
483	okay_confirm	0
483	advice_back	97
483	mm	39
483	okay_confirm	0
483	Ellie17Dec2012_08	71
483	yeah3	13
483	asked_everything	0
483	appreciate_open	0
483	bye	8
483	yeah3	1
484	IntroV4Confirmation	1
484	okay_confirm	0
484	how_doingV	3
484	thats_good	0
484	where_originally	5
484	really	0
484	like_about_LA	15
484	mhm	0
484	dont_like_LA	11
484	see_mean	0
484	travel_shoes	9
484	travel_changed	25
484	uh_huh	0
484	travel_trips	46
484	nice	0
484	change_directions	41
484	mhm	0
484	memorableB	26
484	thats_great	0
484	study	9
484	dream_job	41
484	okay_confirm	0
484	shyoutgoing	44
484	makes_sense	0
484	relax_fishtank	29
484	mhm	13
484	cool3	0
484	control_temper	20
484	thats_good	0
484	last_argument	60
484	hmm_downer	0
484	describe_felt	14
484	downer	0
484	how_know	58
484	mhm	0
484	situation_handled	80
484	okay_confirm	0
484	hard_decisionB	65
484	yeah_downer	0
484	hard_decision	31
484	makes_sense	0
484	memory_erase	52
484	sorry_hear	0
484	family_relationship	89
484	uh_huh	11
484	influence_positive	48
484	thats_great	0
484	easy_sleep	15
484	why2	41
484	understand	0
484	symptoms_cope	63
484	mhm	0
484	feel_lately	45
484	uh_huh	0
484	ptsd_diagnosed	3
484	depression_diagnosed	1
484	when_diagnosed	4
484	why_seek_help	64
484	yeah_downer	0
484	therapy_going	3
484	therapy_useful	1
484	therapy_changes	53
484	thats_good	0
484	happy_lasttime	25
484	awesome	0
484	BF_describe	28
484	uh_huh	0
484	self_change	34
484	okay_confirm	0
484	advice_back	74
484	okay_confirm	0
484	Ellie17Dec2012_08	32
484	good_hear	0
484	asked_everything	0
484	appreciate_open	2
484	bye	1
485	IntroV4Confirmation	1
485	okay_confirm	0
485	how_doingV	9
485	thats_good	0
485	where_originally	5
485	really	1
485	when_LA	4
485	often_backB	11
485	compares_LA	17
485	mhm	0
485	why_LA	20
485	adapted_LA	9
485	tell_about_that	15
485	yeah_downer	0
485	like_about_LA	23
485	uh_huh	2
485	dont_like_LA	13
485	see_mean	0
485	travel_shoes	9
485	why2	11
485	okay_confirm	0
485	study	8
485	sounds_interesting	4
485	hard_decision	31
485	thats_great	0
485	dream_job	15
485	difficult	18
485	isee_downer	0
485	shyoutgoing	15
485	understand	0
485	relax_fishtank	10
485	cool3	0
485	control_temper	20
485	thats_good	0
485	last_argument	12
485	feelguilty	17
485	okay_confirm	0
485	situation_handled	8
485	hmm_downer	0
485	hard_decisionB	15
485	change_directions	10
485	mhm	0
485	happy_didthat	1
485	thats_good	0
485	memory_erase	11
485	tell_about_that	39
485	avoid	13
485	okay_confirm	0
485	family_relationship	38
485	uh_huh	0
485	influence_positive	20
485	good_hear	0
485	easy_sleep	17
485	sleep_affects	18
485	feel_lately	8
485	behavior_changes	20
485	symptoms_cope	18
485	ptsd_diagnosed	1
485	depression_diagnosed	1
485	happy_lasttime	18
485	memorableB	19
485	describe_felt	13
485	yeah3	0
485	BF_describe	10
485	self_change	7
485	feelbadly	27
485	yeah_downer	0
485	regret	15
485	advice_back	16
485	ideal_weekendC	8
485	Ellie17Dec2012_09	8
485	okay_confirm	0
485	Ellie17Dec2012_08	13
485	asked_everything	0
485	appreciate_open	0
485	bye	1
486	IntroV4Confirmation	1
486	okay_confirm	0
486	how_doingV	3
486	thats_good	0
486	where_originally	9
486	really	1
486	when_LA	14
486	compares_LA	5
486	why_LA	12
486	im_sorry	2
486	adapted_LA	7
486	like_about_LA	2
486	mhm	3
486	dont_like_LA	5
486	see_mean	0
486	travel_shoes	3
486	travel_changed	11
486	travel_trips	19
486	nice	5
486	memorableB	2
486	mhm	10
486	awesome	3
486	shyoutgoing	5
486	why2	4
486	understand	0
486	relax_fishtank	9
486	thats_great	0
486	control_temper	8
486	last_argument	12
486	describe_felt	27
486	yeah_downer	0
486	situation_handled	53
486	isee_downer	0
486	how_know	54
486	Ellie17Dec2012_06	0
486	been_hard	3
486	change_directions	45
486	see_mean	1
486	hard_decisionB	11
486	tell_about_that	59
486	yeah_downer	1
486	memory_erase	47
486	okay_confirm	0
486	family_relationship	24
486	thats_good	0
486	influence_positive	3
486	tell_about_that	43
486	mhm	0
486	easy_sleep	2
486	sleep_affects	11
486	feel_lately	35
486	yeah_downer	0
486	behavior_changes	4
486	okay_confirm	0
486	ptsd_diagnosed	4
486	depression_diagnosed	4
486	happy_lasttime	44
486	great_situation	0
486	BF_describe	10
486	self_change	17
486	hmm_downer	0
486	feelbadly	7
486	okay_confirm	0
486	regret	1
486	advice_back	14
486	uh_huh	0
486	study	18
486	dream_job	1
486	okay_confirm	0
486	Ellie17Dec2012_10	47
486	nice	0
486	Ellie17Dec2012_08	10
486	asked_everything	0
486	appreciate_open	2
486	bye	2
487	IntroV4Confirmation	1
487	okay_confirm	0
487	how_doingV	4
